"taxon","ELEMENT_GLOBAL_ID","indicator"
"Cladonia squamosa",687760,0
"Cladonia squamosa",796831,0
"Cladonia squamosa",796838,0
"Cetraria laevigata",1344241,0
"Gowardia nigricans",860275,0
"Lepraria caesiella",684346,0
"Usnea amblyoclada",684346,0
"Letharia vulpina",687836,0
"Cladonia crispata",685148,0
"Cladonia crispata",685409,0
"Cladonia crispata",796831,0
"Cladonia crispata",796838,0
"Cladonia crispata",899606,0
"Cetraria aculeata",860275,0
"Cetraria aculeata",899279,0
"Cladina subtenuis",683175,0
"Cladina subtenuis",684046,0
"Cladina subtenuis",686107,0
"Cladina subtenuis",685342,0
"Cladina subtenuis",688482,0
"Cladina subtenuis",688350,0
"Cladina subtenuis",687937,0
"Cladina subtenuis",687757,0
"Cladina subtenuis",687510,0
"Cladina subtenuis",720774,0
"Cladina subtenuis",899741,0
"Cladina subtenuis",898966,0
"Cladina subtenuis",899027,0
"Lepraria finkii",684346,0
"Protoparmelia badia",1159091,0
"Caloplaca elegans",849164,0
"Caloplaca elegans",900073,0
"Parmelia sulcata",796838,0
"Dimelaena oreina",796831,0
"Dimelaena oreina",836338,0
"Dimelaena oreina",1256086,0
"Porpidia albocaerulescens",684346,0
"Umbilicaria caroliniana",796838,0
"Umbilicaria caroliniana",877423,0
"Umbilicaria caroliniana",900042,0
"Parmotrema hypotropum",684217,0
"Parmotrema hypotropum",835732,0
"Cladonia leporina",683175,0
"Cladonia leporina",686107,0
"Cladonia leporina",685342,0
"Cladonia leporina",687658,0
"Cladonia leporina",687342,0
"Cladonia leporina",688350,0
"Cladonia leporina",687937,0
"Cladonia leporina",684953,0
"Cladonia leporina",899246,0
"Cladonia leporina",899739,0
"Cladonia leporina",899741,0
"Cladonia leporina",899017,0
"Cladonia leporina",899027,0
"Rhizocarpon rubescens",796838,0
"Cladonia borealis",729675,0
"Alectoria nigricans",860275,0
"Alectoria nigricans",860574,0
"Alectoria nigricans",1041615,0
"Orphniospora moriopsis",1159091,0
"Melanelia stygia",684783,0
"Melanelia stygia",683560,0
"Melanelia stygia",796831,0
"Melanelia stygia",796838,0
"Melanelia stygia",1256086,0
"Melanelia stygia",900042,0
"Melanelia stygia",900054,0
"Melanelia stygia",1159091,0
"Enteromorpha intestinalis",686527,0
"Enteromorpha intestinalis",857688,0
"Postelsia palmiformis",860327,0
"Enteromorpha prolifera",686527,0
"Enteromorpha prolifera",857688,0
"Nemalion multifidum",683186,0
"Nemalion multifidum",686527,0
"Punctaria latifolia",857688,0
"Urospora penicilliformis",686527,0
"Ulva lactuca",860460,0
"Ulva lactuca",686527,0
"Ulva lactuca",860327,0
"Ulva lactuca",857688,0
"Ulva lactuca",800094,0
"Ulva lactuca",934811,0
"Ulva lactuca",1176977,0
"Ulva lactuca",1176975,0
"Ceramium rubrum",683186,0
"Ceramium rubrum",857688,0
"Ceramium rubrum",934811,0
"Fucus spiralis",860460,0
"Fucus spiralis",686527,0
"Fucus spiralis",857688,0
"Alaria marginata",860669,0
"Postelsia palmaeformis",860669,0
"Fucus vesiculosus",860460,0
"Fucus vesiculosus",686527,0
"Fucus vesiculosus",689365,0
"Fucus vesiculosus",857688,0
"Fucus vesiculosus",1176977,0
"Fucus vesiculosus",1176975,0
"Fucus distichus",686527,0
"Fucus distichus",860669,0
"Bryopsis plumosa",683186,0
"Bryopsis plumosa",686527,0
"Ascophyllum nodosum",860460,0
"Ascophyllum nodosum",860325,0
"Ascophyllum nodosum",686527,0
"Ascophyllum nodosum",860327,0
"Ascophyllum nodosum",689365,0
"Ascophyllum nodosum",683265,0
"Ascophyllum nodosum",857688,0
"Ascophyllum nodosum",860714,0
"Ascophyllum nodosum",934811,0
"Ascophyllum nodosum",1176977,0
"Ascophyllum nodosum",1176975,0
"Rhizoclonium riparium",860460,0
"Rhizoclonium riparium",860327,0
"Rhizoclonium riparium",857688,0
"Chondrus crispus",860460,0
"Chondrus crispus",683186,0
"Chondrus crispus",860327,0
"Chondrus crispus",857688,0
"Chondrus crispus",934811,0
"Macrocystis pyrifera",860669,0
"Chara vulgaris",689410,0
"Endocladia muricata",860669,0
"Pylaiella littoralis",683186,0
"Codium fragile",860327,0
"Nereocystis luetkeana",860669,0
"Grinnellia americana",857688,0
"Chorda filum",857688,0
"Fucus evanescens",860460,0
"Fucus evanescens",857688,0
"Colpomenia sinuosa",860327,0
"Ceramium strictum",857688,0
"Dermatocarpon cinereum",900020,0
"Candelariella aurella",899279,0
"Dermatocarpon luridum",685143,0
"Dermatocarpon luridum",685711,0
"Placidium lachneum",685233,0
"Placidium lachneum",685775,0
"Placidium lachneum",689330,0
"Placidium lachneum",689359,0
"Placidium lachneum",688929,0
"Placidium lachneum",689631,0
"Placidium lachneum",684993,0
"Dermatocarpon miniatum",685146,0
"Thyrea confusa",946476,0
"Chrysothrix chlorina",796838,0
"Chrysothrix chlorina",1256086,0
"Nostoc commune",683728,0
"Nostoc commune",683229,0
"Nostoc commune",683773,0
"Nostoc commune",685535,0
"Nostoc commune",686157,0
"Nostoc commune",857716,0
"Nostoc commune",849329,0
"Nostoc commune",849336,0
"Nostoc commune",857182,0
"Nostoc commune",857357,0
"Nostoc commune",878975,0
"Nostoc commune",899432,0
"Nostoc commune",946476,0
"Nostoc commune",1281868,0
"Nostoc commune",1352336,0
"Nostoc commune",1285408,0
"Chrysothrix insulizans",684346,0
"Dermatocarpon fluviatile",685711,0
"Dermatocarpon dolomiticum",946476,0
"Flakea papillata",686958,0
"Hydropunctaria maura",860669,0
"Nodularia harveyana",686149,0
"Nodularia harveyana",1159177,0
"Dermatocarpon lachneum",685233,0
"Dermatocarpon lachneum",685775,0
"Dermatocarpon lachneum",689330,0
"Dermatocarpon lachneum",689359,0
"Dermatocarpon lachneum",688929,0
"Dermatocarpon lachneum",689631,0
"Dermatocarpon lachneum",684993,0
"Placidium squamulosum",946476,0
"Catapyrenium cinereum",900020,0
"Vaucheria longicaulis",849080,0
"Vaucheria longicaulis",860669,0
"Symploca",684832,0
"Symploca",685116,0
"Symploca",683072,0
"Symploca",683127,0
"Symploca",683826,0
"Symploca",686944,0
"Symploca",687806,0
"Symploca",685511,0
"Symploca",686717,0
"Symploca",685182,0
"Symploca",684747,0
"Symploca",685683,0
"Symploca",685735,0
"Symploca",686282,0
"Symploca",689089,0
"Symploca",689672,0
"Symploca",689355,0
"Symploca",688675,0
"Symploca",686788,0
"Symploca",688193,0
"Symploca",687808,0
"Symploca",688013,0
"Symploca",683857,0
"Symploca",689899,0
"Symploca",689612,0
"Symploca",689957,0
"Symploca",688628,0
"Symploca",684553,0
"Symploca",685318,0
"Symploca",687799,0
"Symploca",791581,0
"Symploca",758658,0
"Symploca",684410,0
"Symploca",731010,0
"Symploca",688103,0
"Symploca",686149,0
"Symploca",802017,0
"Symploca",835853,0
"Symploca",837180,0
"Symploca",685623,0
"Symploca",877320,0
"Symploca",860526,0
"Symploca",870954,0
"Symploca",860627,0
"Symploca",885459,0
"Symploca",899759,0
"Symploca",899498,0
"Symploca",899513,0
"Symploca",899532,0
"Symploca",899540,0
"Symploca",933578,0
"Symploca",948499,0
"Symploca",1159161,0
"Symploca",1131907,0
"Symploca",1093978,0
"Symploca",1159177,0
"Hydrocoleum",686149,0
"Hydrocoleum",1159177,0
"Lyngbya",688731,0
"Lyngbya",900009,0
"Lyngbya",1159101,0
"Microcoleus",686149,0
"Microcoleus",1159177,0
"Nodularia",686149,0
"Nodularia",1159177,0
"Nostoc",683728,0
"Nostoc",683229,0
"Nostoc",689359,0
"Nostoc",687493,0
"Nostoc",683773,0
"Nostoc",688971,0
"Nostoc",689989,0
"Nostoc",685535,0
"Nostoc",686157,0
"Nostoc",857716,0
"Nostoc",849329,0
"Nostoc",849336,0
"Nostoc",857182,0
"Nostoc",857357,0
"Nostoc",878975,0
"Nostoc",899432,0
"Nostoc",905014,0
"Nostoc",946476,0
"Nostoc",1281868,0
"Nostoc",1352331,0
"Nostoc",1352336,0
"Nostoc",1285408,0
"Nostoc",1275212,0
"Oscillatoria",860460,0
"Oscillatoria",686149,0
"Oscillatoria",1159177,0
"Calothrix",860460,0
"Scytonema",688091,0
"Desmarestia",860327,0
"Dictyota",860460,0
"Pylaiella",683186,0
"Leathesia",860460,0
"Punctaria",857688,0
"Ectocarpus",683186,0
"Ectocarpus",686527,0
"Ectocarpus",860327,0
"Ascophyllum",860460,0
"Ascophyllum",860325,0
"Ascophyllum",686527,0
"Ascophyllum",860327,0
"Ascophyllum",689365,0
"Ascophyllum",683265,0
"Ascophyllum",857688,0
"Ascophyllum",860714,0
"Ascophyllum",934811,0
"Ascophyllum",1176977,0
"Ascophyllum",1176975,0
"Fucus",860460,0
"Fucus",686527,0
"Fucus",860327,0
"Fucus",689365,0
"Fucus",857688,0
"Fucus",860669,0
"Fucus",934811,0
"Fucus",1176977,0
"Fucus",1176975,0
"Sargassum",860460,0
"Alaria",683186,0
"Alaria",860327,0
"Alaria",860669,0
"Alaria",934811,0
"Eualaria",860669,0
"Chorda",857688,0
"Laminaria",860460,0
"Laminaria",683186,0
"Laminaria",860327,0
"Laminaria",857688,0
"Laminaria",860669,0
"Laminaria",934811,0
"Macrocystis",860669,0
"Nereocystis",860669,0
"Postelsia",860327,0
"Postelsia",860669,0
"Saccharina",860669,0
"Colpomenia",860327,0
"Vaucheria",860327,0
"Vaucheria",849080,0
"Vaucheria",860669,0
"Chrysothrix",684346,0
"Chrysothrix",796838,0
"Chrysothrix",1256086,0
"Candelaria",849164,0
"Candelaria",900073,0
"Candelariella",899279,0
"Atla",684307,0
"Atla",860460,0
"Atla",860385,0
"Atla",686928,0
"Atla",685335,0
"Atla",685814,0
"Atla",860279,0
"Atla",687855,0
"Atla",689017,0
"Atla",689957,0
"Atla",860325,0
"Atla",688211,0
"Atla",791580,0
"Atla",688030,0
"Atla",688166,0
"Atla",736389,0
"Atla",816015,0
"Atla",754608,0
"Atla",836994,0
"Atla",872650,0
"Atla",877393,0
"Atla",877394,0
"Atla",887169,0
"Atla",860693,0
"Atla",860714,0
"Atla",899235,0
"Atla",899735,0
"Atla",898958,0
"Atla",899027,0
"Atla",899524,0
"Atla",899125,0
"Atla",907535,0
"Atla",926708,0
"Atla",933574,0
"Atla",1179665,0
"Atla",1085027,0
"Atla",1146914,0
"Atla",1159097,0
"Atla",1302636,0
"Atla",1151265,0
"Catapyrenium",900020,0
"Dermatocarpon",685143,0
"Dermatocarpon",687152,0
"Dermatocarpon",685233,0
"Dermatocarpon",685775,0
"Dermatocarpon",689330,0
"Dermatocarpon",689359,0
"Dermatocarpon",688929,0
"Dermatocarpon",689631,0
"Dermatocarpon",685711,0
"Dermatocarpon",684993,0
"Dermatocarpon",685146,0
"Dermatocarpon",833221,0
"Dermatocarpon",900020,0
"Dermatocarpon",946476,0
"Flakea",686958,0
"Hydropunctaria",860669,0
"Placidium",685233,0
"Placidium",685775,0
"Placidium",689330,0
"Placidium",689359,0
"Placidium",688929,0
"Placidium",689631,0
"Placidium",684993,0
"Placidium",946476,0
"Acarospora",685233,0
"Acarospora",689330,0
"Acarospora",688929,0
"Acarospora",685883,0
"Acarospora",685146,0
"Acarospora",900046,0
"Acarospora",959108,0
"Pleopsidium",685233,0
"Pleopsidium",689330,0
"Pleopsidium",688929,0
"Pleopsidium",685883,0
"Pleopsidium",685146,0
"Pleopsidium",900046,0
"Pleopsidium",959108,0
"Sarcogyne",684783,0
"Sarcogyne",796831,0
"Trapeliopsis",796838,0
"Trapeliopsis",899461,0
"Buellia",683464,0
"Buellia",688367,0
"Buellia",849164,0
"Buellia",900073,0
"Dimelaena",860409,0
"Dimelaena",796831,0
"Dimelaena",836338,0
"Dimelaena",1256086,0
"Dimelaena",860501,0
"Tetramelas",683464,0
"Tetramelas",688367,0
"Physcia",860409,0
"Physcia",796831,0
"Physcia",860501,0
"Physconia",857182,0
"Tremolecia",1159091,0
"Scutellaria",684808,0
"Scutellaria",684874,0
"Scutellaria",683381,0
"Scutellaria",683530,0
"Scutellaria",683536,0
"Scutellaria",683450,0
"Scutellaria",684003,0
"Scutellaria",683073,0
"Scutellaria",683102,0
"Scutellaria",684540,0
"Scutellaria",684416,0
"Scutellaria",683724,0
"Scutellaria",683798,0
"Scutellaria",687000,0
"Scutellaria",687012,0
"Scutellaria",687025,0
"Scutellaria",685557,0
"Scutellaria",685511,0
"Scutellaria",686431,0
"Scutellaria",684630,0
"Scutellaria",684638,0
"Scutellaria",684674,0
"Scutellaria",685169,0
"Scutellaria",687275,0
"Scutellaria",687063,0
"Scutellaria",685340,0
"Scutellaria",685271,0
"Scutellaria",685725,0
"Scutellaria",685726,0
"Scutellaria",686629,0
"Scutellaria",686637,0
"Scutellaria",686662,0
"Scutellaria",685867,0
"Scutellaria",689724,0
"Scutellaria",689730,0
"Scutellaria",687203,0
"Scutellaria",687666,0
"Scutellaria",687668,0
"Scutellaria",688588,0
"Scutellaria",688599,0
"Scutellaria",687744,0
"Scutellaria",687751,0
"Scutellaria",688189,0
"Scutellaria",687343,0
"Scutellaria",687443,0
"Scutellaria",688370,0
"Scutellaria",688029,0
"Scutellaria",688054,0
"Scutellaria",688334,0
"Scutellaria",687780,0
"Scutellaria",688918,0
"Scutellaria",689631,0
"Scutellaria",689765,0
"Scutellaria",689974,0
"Scutellaria",685521,0
"Scutellaria",685066,0
"Scutellaria",688151,0
"Scutellaria",690099,0
"Scutellaria",688323,0
"Scutellaria",688748,0
"Scutellaria",687705,0
"Scutellaria",687304,0
"Scutellaria",738472,0
"Scutellaria",758559,0
"Scutellaria",732630,0
"Scutellaria",731002,0
"Scutellaria",688089,0
"Scutellaria",687167,0
"Scutellaria",802017,0
"Scutellaria",836882,0
"Scutellaria",814098,0
"Scutellaria",814348,0
"Scutellaria",814166,0
"Scutellaria",801799,0
"Scutellaria",800985,0
"Scutellaria",801802,0
"Scutellaria",828605,0
"Scutellaria",742058,0
"Scutellaria",871088,0
"Scutellaria",860526,0
"Scutellaria",871240,0
"Scutellaria",860694,0
"Scutellaria",877358,0
"Scutellaria",885459,0
"Scutellaria",899684,0
"Scutellaria",899705,0
"Scutellaria",899722,0
"Scutellaria",899783,0
"Scutellaria",899792,0
"Scutellaria",899875,0
"Scutellaria",899947,0
"Scutellaria",899505,0
"Scutellaria",900015,0
"Scutellaria",900024,0
"Scutellaria",900027,0
"Scutellaria",899596,0
"Scutellaria",934599,0
"Scutellaria",933578,0
"Scutellaria",943698,0
"Scutellaria",946476,0
"Scutellaria",1284833,0
"Scutellaria",1352334,0
"Scutellaria",1302489,0
"Cladina",684756,0
"Cladina",684783,0
"Cladina",683348,0
"Cladina",860385,0
"Cladina",683939,0
"Cladina",683562,0
"Cladina",683948,0
"Cladina",683124,0
"Cladina",683175,0
"Cladina",684099,0
"Cladina",685076,0
"Cladina",683517,0
"Cladina",685107,0
"Cladina",684046,0
"Cladina",685487,0
"Cladina",686890,0
"Cladina",686107,0
"Cladina",686125,0
"Cladina",686569,0
"Cladina",684733,0
"Cladina",685233,0
"Cladina",685342,0
"Cladina",685740,0
"Cladina",685409,0
"Cladina",688482,0
"Cladina",689688,0
"Cladina",689442,0
"Cladina",689187,0
"Cladina",687342,0
"Cladina",688350,0
"Cladina",687937,0
"Cladina",689832,0
"Cladina",688606,0
"Cladina",687757,0
"Cladina",687809,0
"Cladina",689857,0
"Cladina",689512,0
"Cladina",684258,0
"Cladina",860340,0
"Cladina",687510,0
"Cladina",688119,0
"Cladina",683584,0
"Cladina",720774,0
"Cladina",685818,0
"Cladina",687760,0
"Cladina",796831,0
"Cladina",796838,0
"Cladina",684985,0
"Cladina",686595,0
"Cladina",849141,0
"Cladina",816681,0
"Cladina",821785,0
"Cladina",860511,0
"Cladina",899665,0
"Cladina",899246,0
"Cladina",899741,0
"Cladina",899771,0
"Cladina",899316,0
"Cladina",898966,0
"Cladina",899410,0
"Cladina",899889,0
"Cladina",899891,0
"Cladina",899017,0
"Cladina",899027,0
"Cladina",900012,0
"Cladina",900042,0
"Cladina",899606,0
"Cladina",892953,0
"Cladina",933791,0
"Cladina",933779,0
"Cladina",948589,0
"Cladina",932947,0
"Cladina",1041047,0
"Cladina",1042070,0
"Cladina",1042125,0
"Cladina",1041062,0
"Cladina",1344241,0
"Cladonia",684756,0
"Cladonia",684783,0
"Cladonia",684980,0
"Cladonia",684984,0
"Cladonia",685148,0
"Cladonia",683348,0
"Cladonia",684346,0
"Cladonia",860385,0
"Cladonia",683939,0
"Cladonia",683437,0
"Cladonia",683562,0
"Cladonia",683948,0
"Cladonia",860409,0
"Cladonia",683124,0
"Cladonia",683175,0
"Cladonia",684099,0
"Cladonia",685076,0
"Cladonia",685091,0
"Cladonia",685098,0
"Cladonia",683517,0
"Cladonia",685107,0
"Cladonia",684046,0
"Cladonia",684269,0
"Cladonia",685487,0
"Cladonia",686890,0
"Cladonia",687615,0
"Cladonia",687152,0
"Cladonia",686464,0
"Cladonia",685616,0
"Cladonia",686107,0
"Cladonia",686117,0
"Cladonia",686125,0
"Cladonia",686127,0
"Cladonia",686507,0
"Cladonia",686512,0
"Cladonia",685163,0
"Cladonia",686569,0
"Cladonia",686593,0
"Cladonia",684730,0
"Cladonia",684733,0
"Cladonia",685204,0
"Cladonia",685233,0
"Cladonia",687110,0
"Cladonia",685342,0
"Cladonia",685731,0
"Cladonia",685740,0
"Cladonia",860275,0
"Cladonia",685409,0
"Cladonia",686261,0
"Cladonia",686270,0
"Cladonia",688348,0
"Cladonia",689688,0
"Cladonia",689731,0
"Cladonia",689442,0
"Cladonia",689330,0
"Cladonia",689354,0
"Cladonia",689376,0
"Cladonia",687658,0
"Cladonia",688579,0
"Cladonia",689187,0
"Cladonia",686832,0
"Cladonia",687316,0
"Cladonia",687342,0
"Cladonia",688350,0
"Cladonia",687937,0
"Cladonia",689832,0
"Cladonia",688606,0
"Cladonia",686934,0
"Cladonia",683960,0
"Cladonia",689124,0
"Cladonia",687757,0
"Cladonia",687809,0
"Cladonia",689857,0
"Cladonia",688929,0
"Cladonia",688948,0
"Cladonia",689006,0
"Cladonia",689512,0
"Cladonia",689532,0
"Cladonia",684217,0
"Cladonia",684258,0
"Cladonia",684319,0
"Cladonia",860340,0
"Cladonia",687510,0
"Cladonia",688844,0
"Cladonia",860355,0
"Cladonia",688119,0
"Cladonia",683584,0
"Cladonia",720774,0
"Cladonia",688259,0
"Cladonia",688719,0
"Cladonia",685818,0
"Cladonia",687760,0
"Cladonia",796831,0
"Cladonia",685883,0
"Cladonia",796838,0
"Cladonia",684953,0
"Cladonia",684985,0
"Cladonia",729675,0
"Cladonia",687382,0
"Cladonia",688157,0
"Cladonia",686595,0
"Cladonia",777931,0
"Cladonia",689865,0
"Cladonia",849141,0
"Cladonia",849164,0
"Cladonia",857182,0
"Cladonia",807522,0
"Cladonia",800158,0
"Cladonia",800167,0
"Cladonia",816681,0
"Cladonia",685146,0
"Cladonia",821785,0
"Cladonia",833204,0
"Cladonia",833221,0
"Cladonia",836018,0
"Cladonia",836338,0
"Cladonia",836914,0
"Cladonia",860467,0
"Cladonia",860477,0
"Cladonia",860496,0
"Cladonia",860501,0
"Cladonia",860511,0
"Cladonia",860512,0
"Cladonia",858134,0
"Cladonia",860664,0
"Cladonia",877354,0
"Cladonia",877355,0
"Cladonia",860740,0
"Cladonia",877425,0
"Cladonia",860801,0
"Cladonia",860829,0
"Cladonia",877423,0
"Cladonia",899158,0
"Cladonia",899665,0
"Cladonia",899184,0
"Cladonia",899246,0
"Cladonia",899739,0
"Cladonia",899741,0
"Cladonia",899771,0
"Cladonia",907149,0
"Cladonia",899316,0
"Cladonia",899362,0
"Cladonia",898966,0
"Cladonia",899397,0
"Cladonia",899410,0
"Cladonia",899889,0
"Cladonia",899891,0
"Cladonia",899892,0
"Cladonia",899436,0
"Cladonia",898989,0
"Cladonia",899959,0
"Cladonia",899017,0
"Cladonia",899025,0
"Cladonia",899027,0
"Cladonia",900011,0
"Cladonia",900012,0
"Cladonia",900020,0
"Cladonia",900042,0
"Cladonia",900046,0
"Cladonia",900073,0
"Cladonia",899606,0
"Cladonia",899130,0
"Cladonia",892953,0
"Cladonia",933791,0
"Cladonia",931854,0
"Cladonia",931842,0
"Cladonia",933779,0
"Cladonia",948589,0
"Cladonia",959108,0
"Cladonia",932947,0
"Cladonia",1150959,0
"Cladonia",1150957,0
"Cladonia",1222803,0
"Cladonia",1041047,0
"Cladonia",1042070,0
"Cladonia",1085027,0
"Cladonia",1042040,0
"Cladonia",1042125,0
"Cladonia",1041496,0
"Cladonia",1042030,0
"Cladonia",1279622,0
"Cladonia",1041991,0
"Cladonia",1309263,0
"Cladonia",1270115,0
"Cladonia",1150949,0
"Cladonia",1041062,0
"Cladonia",1275204,0
"Cladonia",899484,0
"Cladonia",1344241,0
"Cladonia",1159087,0
"Lecanora",685775,0
"Lecanora",689359,0
"Lecanora",689631,0
"Lecanora",796831,0
"Lecanora",849164,0
"Lecanora",860792,0
"Lecanora",860807,0
"Lecanora",900073,0
"Lecanora",1159091,0
"Protoparmeliopsis",685775,0
"Protoparmeliopsis",689359,0
"Protoparmeliopsis",689631,0
"Rhizoplaca",849164,0
"Rhizoplaca",900073,0
"Alectoria",683834,0
"Alectoria",860275,0
"Alectoria",860355,0
"Alectoria",860574,0
"Alectoria",1042040,0
"Alectoria",1041496,0
"Alectoria",1042030,0
"Alectoria",1041615,0
"Arctoparmelia",684783,0
"Arctoparmelia",860275,0
"Arctoparmelia",688797,0
"Arctoparmelia",860355,0
"Arctoparmelia",796831,0
"Arctoparmelia",900054,0
"Arctoparmelia",1159091,0
"Bryocaulon",860275,0
"Bryocaulon",860574,0
"Bryocaulon",1042040,0
"Bryocaulon",1042030,0
"Bryocaulon",1041615,0
"Bryoria",860275,0
"Cetraria",860370,0
"Cetraria",686569,0
"Cetraria",684733,0
"Cetraria",860275,0
"Cetraria",689731,0
"Cetraria",683806,0
"Cetraria",860355,0
"Cetraria",857182,0
"Cetraria",860477,0
"Cetraria",860664,0
"Cetraria",860740,0
"Cetraria",899158,0
"Cetraria",899279,0
"Cetraria",899410,0
"Cetraria",899461,0
"Cetraria",1309263,0
"Cetraria",899484,0
"Cetraria",1344241,0
"Cornicularia",899279,0
"Dactylina",899279,0
"Dactylina",1042070,0
"Dactylina",1344241,0
"Evernia",687836,0
"Flavocetraria",860370,0
"Flavocetraria",860275,0
"Flavocetraria",860477,0
"Flavocetraria",899279,0
"Flavocetraria",1042080,0
"Flavocetraria",1042040,0
"Flavocetraria",1042050,0
"Flavocetraria",1042060,0
"Flavocetraria",1042090,0
"Flavocetraria",1042030,0
"Flavocetraria",1344241,0
"Flavoparmelia",860409,0
"Flavoparmelia",686512,0
"Flavoparmelia",685271,0
"Flavoparmelia",686934,0
"Flavoparmelia",687510,0
"Flavoparmelia",688719,0
"Flavoparmelia",796838,0
"Flavoparmelia",685347,0
"Flavoparmelia",860501,0
"Gowardia",860275,0
"Hypogymnia",796831,0
"Hypotrachyna",683834,0
"Letharia",687836,0
"Lichen",683312,0
"Lichen",684346,0
"Lichen",860385,0
"Lichen",683939,0
"Lichen",683124,0
"Lichen",683747,0
"Lichen",683649,0
"Lichen",686394,0
"Lichen",686975,0
"Lichen",685544,0
"Lichen",685573,0
"Lichen",686453,0
"Lichen",686125,0
"Lichen",684730,0
"Lichen",685204,0
"Lichen",685233,0
"Lichen",685740,0
"Lichen",685775,0
"Lichen",685897,0
"Lichen",686365,0
"Lichen",688348,0
"Lichen",689688,0
"Lichen",687744,0
"Lichen",688224,0
"Lichen",688350,0
"Lichen",688372,0
"Lichen",684371,0
"Lichen",688606,0
"Lichen",686934,0
"Lichen",689124,0
"Lichen",688914,0
"Lichen",688929,0
"Lichen",688981,0
"Lichen",689465,0
"Lichen",689765,0
"Lichen",684217,0
"Lichen",689796,0
"Lichen",686802,0
"Lichen",728599,0
"Lichen",685462,0
"Lichen",687760,0
"Lichen",687274,0
"Lichen",685883,0
"Lichen",689335,0
"Lichen",785183,0
"Lichen",785226,0
"Lichen",688118,0
"Lichen",735327,0
"Lichen",689865,0
"Lichen",758477,0
"Lichen",728757,0
"Lichen",728773,0
"Lichen",849164,0
"Lichen",849329,0
"Lichen",857338,0
"Lichen",807522,0
"Lichen",802098,0
"Lichen",835678,0
"Lichen",836338,0
"Lichen",860492,0
"Lichen",860808,0
"Lichen",899158,0
"Lichen",899184,0
"Lichen",899235,0
"Lichen",899301,0
"Lichen",899781,0
"Lichen",898966,0
"Lichen",899410,0
"Lichen",899436,0
"Lichen",899025,0
"Lichen",900011,0
"Lichen",900046,0
"Lichen",900054,0
"Lichen",900070,0
"Lichen",900072,0
"Lichen",900073,0
"Lichen",892953,0
"Lichen",905022,0
"Lichen",964226,0
"Lichen",964217,0
"Lichen",959108,0
"Lichen",964193,0
"Lichen",964196,0
"Lichen",964208,0
"Lichen",1085027,0
"Lichen",1150931,0
"Lichen",1042040,0
"Lichen",1041496,0
"Lichen",1042030,0
"Lichen",1279622,0
"Lichen",1302642,0
"Lichen",1285408,0
"Lichen",1344241,0
"Masonhalea",1042040,0
"Masonhalea",1042030,0
"Melanelia",684783,0
"Melanelia",683560,0
"Melanelia",796831,0
"Melanelia",796838,0
"Melanelia",1256086,0
"Melanelia",900042,0
"Melanelia",900054,0
"Melanelia",1159091,0
"Myelochroa",687510,0
"Parmelia",686569,0
"Parmelia",685233,0
"Parmelia",688482,0
"Parmelia",689330,0
"Parmelia",688797,0
"Parmelia",688929,0
"Parmelia",796838,0
"Parmelia",849164,0
"Parmelia",900073,0
"Parmelina",687510,0
"Parmotrema",684217,0
"Parmotrema",835732,0
"Protoparmelia",1159091,0
"Pseudephebe",860275,0
"Pseudephebe",1042040,0
"Pseudephebe",1042030,0
"Pseudoparmelia",687510,0
"Punctelia",686569,0
"Punctelia",685233,0
"Punctelia",689330,0
"Punctelia",688929,0
"Punctelia",684217,0
"Usnea",684346,0
"Usnea",687398,0
"Usnea",796838,0
"Usnea",899485,0
"Usnea",1041514,0
"Vulpicida",860574,0
"Vulpicida",899279,0
"Xanthoparmelia",684984,0
"Xanthoparmelia",685233,0
"Xanthoparmelia",688482,0
"Xanthoparmelia",689330,0
"Xanthoparmelia",689765,0
"Xanthoparmelia",688119,0
"Xanthoparmelia",688719,0
"Xanthoparmelia",796831,0
"Xanthoparmelia",685883,0
"Xanthoparmelia",849164,0
"Xanthoparmelia",835732,0
"Xanthoparmelia",857182,0
"Xanthoparmelia",802098,0
"Xanthoparmelia",835678,0
"Xanthoparmelia",836338,0
"Xanthoparmelia",902166,0
"Xanthoparmelia",899362,0
"Xanthoparmelia",900046,0
"Xanthoparmelia",900073,0
"Xanthoparmelia",959108,0
"Xanthoparmelia",1352336,0
"Xanthoparmelia",1275204,0
"Xanthoparmelia",1159087,0
"Psilolechia",796838,0
"Psora",860452,0
"Psora",684907,0
"Psora",685018,0
"Psora",683530,0
"Psora",683570,0
"Psora",683747,0
"Psora",683762,0
"Psora",683229,0
"Psora",684613,0
"Psora",685501,0
"Psora",684694,0
"Psora",685775,0
"Psora",688144,0
"Psora",688611,0
"Psora",689359,0
"Psora",687724,0
"Psora",686755,0
"Psora",686809,0
"Psora",686865,0
"Psora",687343,0
"Psora",687371,0
"Psora",687528,0
"Psora",687723,0
"Psora",689120,0
"Psora",689936,0
"Psora",688997,0
"Psora",689452,0
"Psora",689995,0
"Psora",689631,0
"Psora",690053,0
"Psora",684671,0
"Psora",688071,0
"Psora",688416,0
"Psora",684993,0
"Psora",685105,0
"Psora",769080,0
"Psora",683071,0
"Psora",686202,0
"Psora",689478,0
"Psora",686786,0
"Psora",687589,0
"Psora",769253,0
"Psora",683431,0
"Psora",684114,0
"Psora",857182,0
"Psora",685221,0
"Psora",793478,0
"Psora",860480,0
"Psora",860672,0
