"taxon","ELEMENT_GLOBAL_ID","indicator"
"Liriodendron",687114,0
"Liriodendron",685726,0
"Liriodendron",685727,0
"Liriodendron",685400,0
"Liriodendron",685403,0
"Liriodendron",685853,0
"Liriodendron",686662,0
"Liriodendron",685887,0
"Liriodendron",685904,0
"Liriodendron",686267,0
"Liriodendron",685667,0
"Liriodendron",688339,0
"Liriodendron",688444,0
"Liriodendron",688474,0
"Liriodendron",688475,0
"Liriodendron",689121,0
"Liriodendron",689724,0
"Liriodendron",689733,0
"Liriodendron",689734,0
"Liriodendron",689740,0
"Liriodendron",689251,0
"Liriodendron",689283,0
"Liriodendron",689321,0
"Liriodendron",688675,0
"Liriodendron",688599,0
"Liriodendron",688154,0
"Liriodendron",687751,0
"Liriodendron",688189,0
"Liriodendron",686779,0
"Liriodendron",688204,0
"Liriodendron",689217,0
"Liriodendron",686817,0
"Liriodendron",687323,0
"Liriodendron",686840,0
"Liriodendron",686841,0
"Liriodendron",688279,0
"Liriodendron",688744,0
"Liriodendron",688299,0
"Liriodendron",687810,0
"Liriodendron",688757,0
"Liriodendron",688765,0
"Liriodendron",687422,0
"Liriodendron",687841,0
"Liriodendron",687505,0
"Liriodendron",687507,0
"Liriodendron",687966,0
"Liriodendron",687981,0
"Liriodendron",688013,0
"Liriodendron",687899,0
"Liriodendron",687554,0
"Liriodendron",688029,0
"Liriodendron",687926,0
"Liriodendron",688403,0
"Liriodendron",688121,0
"Liriodendron",688077,0
"Liriodendron",686947,0
"Liriodendron",683889,0
"Liriodendron",685866,0
"Liriodendron",685930,0
"Liriodendron",689083,0
"Liriodendron",689399,0
"Liriodendron",689412,0
"Liriodendron",689862,0
"Liriodendron",689896,0
"Liriodendron",689899,0
"Liriodendron",688949,0
"Liriodendron",689938,0
"Liriodendron",689017,0
"Liriodendron",689494,0
"Liriodendron",689612,0
"Liriodendron",690006,0
"Liriodendron",689630,0
"Liriodendron",689563,0
"Liriodendron",689588,0
"Liriodendron",690048,0
"Liriodendron",690075,0
"Liriodendron",1132354,0
"Liriodendron",689753,0
"Liriodendron",1151293,0
"Liriodendron",689764,0
"Liriodendron",689790,0
"Liriodendron",686389,0
"Liriodendron",689974,0
"Liriodendron",687357,0
"Liriodendron",684693,0
"Liriodendron",688921,0
"Liriodendron",686831,0
"Liriodendron",686859,0
"Liriodendron",683393,0
"Liriodendron",689827,0
"Liriodendron",688151,0
"Liriodendron",688156,0
"Liriodendron",686116,0
"Liriodendron",688223,0
"Liriodendron",686189,0
"Liriodendron",686615,0
"Liriodendron",684504,0
"Liriodendron",685745,0
"Liriodendron",721861,0
"Liriodendron",721871,0
"Liriodendron",721877,0
"Liriodendron",721881,0
"Liriodendron",688371,0
"Liriodendron",685343,0
"Liriodendron",683709,0
"Liriodendron",687922,0
"Liriodendron",687705,0
"Liriodendron",687868,0
"Liriodendron",689336,0
"Liriodendron",689384,0
"Liriodendron",755371,0
"Liriodendron",685963,0
"Liriodendron",686021,0
"Liriodendron",738484,0
"Liriodendron",732427,0
"Liriodendron",758564,0
"Liriodendron",758641,0
"Liriodendron",684348,0
"Liriodendron",684421,0
"Liriodendron",687420,0
"Liriodendron",732869,0
"Liriodendron",687351,0
"Liriodendron",687359,0
"Liriodendron",683782,0
"Liriodendron",683227,0
"Liriodendron",687508,0
"Liriodendron",689571,0
"Liriodendron",686741,0
"Liriodendron",768370,0
"Liriodendron",688308,0
"Liriodendron",689937,0
"Liriodendron",833201,0
"Liriodendron",841935,0
"Liriodendron",841993,0
"Liriodendron",798401,0
"Liriodendron",833241,0
"Liriodendron",833244,0
"Liriodendron",833272,0
"Liriodendron",833273,0
"Liriodendron",833274,0
"Liriodendron",833282,0
"Liriodendron",833283,0
"Liriodendron",833285,0
"Liriodendron",842023,0
"Liriodendron",848739,0
"Liriodendron",835732,0
"Liriodendron",688884,0
"Liriodendron",685442,0
"Liriodendron",688932,0
"Liriodendron",740220,0
"Liriodendron",788077,0
"Liriodendron",795062,0
"Liriodendron",754608,0
"Liriodendron",802059,0
"Liriodendron",802102,0
"Liriodendron",802084,0
"Liriodendron",802087,0
"Liriodendron",807753,0
"Liriodendron",794875,0
"Liriodendron",803040,0
"Liriodendron",821455,0
"Liriodendron",688968,0
"Liriodendron",793663,0
"Liriodendron",795056,0
"Liriodendron",795059,0
"Liriodendron",838416,0
"Liriodendron",838498,0
"Liriodendron",838784,0
"Liriodendron",838797,0
"Liriodendron",836330,0
"Liriodendron",836963,0
"Liriodendron",836976,0
"Liriodendron",797769,0
"Liriodendron",741448,0
"Liriodendron",842028,0
"Liriodendron",793418,0
"Liriodendron",795478,0
"Liriodendron",884494,0
"Liriodendron",877314,0
"Liriodendron",877316,0
"Liriodendron",877319,0
"Liriodendron",859986,0
"Liriodendron",870256,0
"Liriodendron",870290,0
"Liriodendron",858815,0
"Liriodendron",877688,0
"Liriodendron",866624,0
"Liriodendron",867537,0
"Liriodendron",866803,0
"Liriodendron",899683,0
"Liriodendron",899684,0
"Liriodendron",899689,0
"Liriodendron",899693,0
"Liriodendron",899694,0
"Liriodendron",899236,0
"Liriodendron",899751,0
"Liriodendron",899753,0
"Liriodendron",899754,0
"Liriodendron",899764,0
"Liriodendron",899350,0
"Liriodendron",899351,0
"Liriodendron",899352,0
"Liriodendron",899353,0
"Liriodendron",899355,0
"Liriodendron",899356,0
"Liriodendron",899359,0
"Liriodendron",899360,0
"Liriodendron",898971,0
"Liriodendron",898973,0
"Liriodendron",899384,0
"Liriodendron",899389,0
"Liriodendron",898981,0
"Liriodendron",898986,0
"Liriodendron",899425,0
"Liriodendron",899426,0
"Liriodendron",899428,0
"Liriodendron",898988,0
"Liriodendron",899467,0
"Liriodendron",899469,0
"Liriodendron",899023,0
"Liriodendron",899482,0
"Liriodendron",899513,0
"Liriodendron",899540,0
"Liriodendron",899566,0
"Liriodendron",907223,0
"Liriodendron",931837,0
"Liriodendron",933911,0
"Liriodendron",931839,0
"Liriodendron",933859,0
"Liriodendron",1151279,0
"Liriodendron",1159197,0
"Liriodendron",860510,0
"Liriodendron",1225019,0
"Liriodendron",1279640,0
"Liriodendron",1302644,0
"Liriodendron",1233816,0
"Magnolia",683871,0
"Magnolia",683872,0
"Magnolia",684165,0
"Magnolia",684808,0
"Magnolia",684834,0
"Magnolia",684856,0
"Magnolia",684897,0
"Magnolia",684949,0
"Magnolia",685008,0
"Magnolia",683359,0
"Magnolia",683907,0
"Magnolia",683394,0
"Magnolia",683408,0
"Magnolia",683910,0
"Magnolia",683932,0
"Magnolia",684349,0
"Magnolia",684358,0
"Magnolia",684381,0
"Magnolia",684382,0
"Magnolia",683443,0
"Magnolia",683549,0
"Magnolia",683553,0
"Magnolia",860388,0
"Magnolia",683067,0
"Magnolia",683587,0
"Magnolia",684003,0
"Magnolia",684401,0
"Magnolia",684412,0
"Magnolia",683096,0
"Magnolia",683102,0
"Magnolia",683682,0
"Magnolia",684483,0
"Magnolia",683170,0
"Magnolia",683736,0
"Magnolia",684117,0
"Magnolia",684512,0
"Magnolia",683191,0
"Magnolia",683613,0
"Magnolia",683617,0
"Magnolia",683622,0
"Magnolia",683488,0
"Magnolia",683502,0
"Magnolia",683805,0
"Magnolia",683841,0
"Magnolia",684218,0
"Magnolia",685944,0
"Magnolia",686284,0
"Magnolia",686312,0
"Magnolia",686326,0
"Magnolia",686944,0
"Magnolia",687012,0
"Magnolia",687020,0
"Magnolia",687022,0
"Magnolia",687025,0
"Magnolia",687145,0
"Magnolia",860317,0
"Magnolia",685507,0
"Magnolia",860284,0
"Magnolia",686090,0
"Magnolia",686007,0
"Magnolia",686497,0
"Magnolia",686534,0
"Magnolia",686512,0
"Magnolia",686513,0
"Magnolia",686552,0
"Magnolia",685190,0
"Magnolia",687275,0
"Magnolia",685214,0
"Magnolia",687074,0
"Magnolia",685314,0
"Magnolia",685316,0
"Magnolia",685320,0
"Magnolia",685235,0
"Magnolia",687114,0
"Magnolia",685822,0
"Magnolia",685828,0
"Magnolia",686626,0
"Magnolia",685830,0
"Magnolia",685755,0
"Magnolia",686662,0
"Magnolia",685874,0
"Magnolia",685446,0
"Magnolia",686282,0
"Magnolia",688573,0
"Magnolia",688576,0
"Magnolia",688444,0
"Magnolia",689126,0
"Magnolia",689724,0
"Magnolia",689733,0
"Magnolia",689734,0
"Magnolia",689740,0
"Magnolia",689271,0
"Magnolia",689279,0
"Magnolia",689283,0
"Magnolia",689347,0
"Magnolia",689370,0
"Magnolia",687182,0
"Magnolia",688673,0
"Magnolia",689133,0
"Magnolia",688878,0
"Magnolia",688154,0
"Magnolia",689165,0
"Magnolia",687751,0
"Magnolia",688163,0
"Magnolia",689187,0
"Magnolia",688204,0
"Magnolia",689216,0
"Magnolia",688892,0
"Magnolia",687297,0
"Magnolia",687321,0
"Magnolia",687323,0
"Magnolia",688240,0
"Magnolia",688700,0
"Magnolia",687347,0
"Magnolia",687352,0
"Magnolia",688725,0
"Magnolia",688744,0
"Magnolia",688299,0
"Magnolia",688311,0
"Magnolia",687810,0
"Magnolia",687818,0
"Magnolia",687404,0
"Magnolia",687505,0
"Magnolia",687507,0
"Magnolia",687515,0
"Magnolia",687966,0
"Magnolia",687981,0
"Magnolia",687982,0
"Magnolia",687859,0
"Magnolia",688845,0
"Magnolia",688019,0
"Magnolia",687904,0
"Magnolia",688856,0
"Magnolia",688029,0
"Magnolia",688053,0
"Magnolia",687926,0
"Magnolia",688121,0
"Magnolia",684324,0
"Magnolia",688542,0
"Magnolia",686947,0
"Magnolia",687708,0
"Magnolia",689862,0
"Magnolia",688930,0
"Magnolia",689896,0
"Magnolia",689899,0
"Magnolia",689909,0
"Magnolia",683247,0
"Magnolia",689938,0
"Magnolia",689498,0
"Magnolia",689036,0
"Magnolia",689536,0
"Magnolia",689630,0
"Magnolia",689552,0
"Magnolia",689569,0
"Magnolia",689579,0
"Magnolia",689588,0
"Magnolia",690048,0
"Magnolia",690066,0
"Magnolia",689753,0
"Magnolia",689973,0
"Magnolia",689787,0
"Magnolia",688441,0
"Magnolia",686425,0
"Magnolia",686482,0
"Magnolia",684693,0
"Magnolia",687610,0
"Magnolia",688921,0
"Magnolia",685028,0
"Magnolia",686859,0
"Magnolia",686863,0
"Magnolia",685452,0
"Magnolia",685094,0
"Magnolia",683407,0
"Magnolia",689714,0
"Magnolia",689827,0
"Magnolia",688156,0
"Magnolia",688223,0
"Magnolia",686144,0
"Magnolia",688939,0
"Magnolia",688957,0
"Magnolia",683516,0
"Magnolia",684504,0
"Magnolia",684530,0
"Magnolia",720774,0
"Magnolia",688264,0
"Magnolia",721871,0
"Magnolia",688323,0
"Magnolia",688336,0
"Magnolia",689075,0
"Magnolia",689079,0
"Magnolia",688666,0
"Magnolia",686756,0
"Magnolia",688748,0
"Magnolia",684982,0
"Magnolia",683709,0
"Magnolia",687779,0
"Magnolia",685963,0
"Magnolia",689589,0
"Magnolia",732427,0
"Magnolia",684348,0
"Magnolia",688030,0
"Magnolia",687420,0
"Magnolia",732730,0
"Magnolia",732800,0
"Magnolia",732831,0
"Magnolia",732872,0
"Magnolia",687351,0
"Magnolia",683768,0
"Magnolia",687469,0
"Magnolia",687508,0
"Magnolia",689482,0
"Magnolia",686741,0
"Magnolia",684012,0
"Magnolia",768370,0
"Magnolia",689900,0
"Magnolia",833201,0
"Magnolia",841935,0
"Magnolia",833224,0
"Magnolia",833241,0
"Magnolia",833244,0
"Magnolia",833283,0
"Magnolia",833285,0
"Magnolia",842023,0
"Magnolia",856786,0
"Magnolia",856866,0
"Magnolia",856875,0
"Magnolia",856878,0
"Magnolia",836760,0
"Magnolia",688884,0
"Magnolia",685442,0
"Magnolia",685522,0
"Magnolia",837138,0
"Magnolia",788077,0
"Magnolia",802059,0
"Magnolia",802094,0
"Magnolia",820772,0
"Magnolia",685159,0
"Magnolia",821455,0
"Magnolia",838416,0
"Magnolia",838784,0
"Magnolia",838797,0
"Magnolia",836330,0
"Magnolia",836963,0
"Magnolia",836976,0
"Magnolia",793418,0
"Magnolia",884494,0
"Magnolia",877319,0
"Magnolia",860521,0
"Magnolia",870954,0
"Magnolia",868705,0
"Magnolia",860683,0
"Magnolia",860735,0
"Magnolia",860786,0
"Magnolia",860796,0
"Magnolia",860850,0
"Magnolia",867532,0
"Magnolia",899653,0
"Magnolia",905730,0
"Magnolia",899692,0
"Magnolia",899693,0
"Magnolia",899694,0
"Magnolia",899695,0
"Magnolia",899246,0
"Magnolia",899742,0
"Magnolia",899316,0
"Magnolia",899359,0
"Magnolia",898958,0
"Magnolia",898971,0
"Magnolia",899389,0
"Magnolia",917083,0
"Magnolia",898981,0
"Magnolia",898986,0
"Magnolia",899428,0
"Magnolia",898987,0
"Magnolia",898988,0
"Magnolia",899001,0
"Magnolia",899467,0
"Magnolia",899469,0
"Magnolia",899474,0
"Magnolia",899022,0
"Magnolia",899023,0
"Magnolia",899505,0
"Magnolia",899517,0
"Magnolia",899539,0
"Magnolia",899566,0
"Magnolia",917080,0
"Magnolia",933582,0
"Magnolia",931837,0
"Magnolia",946354,0
"Magnolia",933357,0
"Magnolia",932050,0
"Magnolia",933859,0
"Magnolia",933574,0
"Magnolia",1171239,0
"Magnolia",1171241,0
"Magnolia",1159099,0
"Magnolia",1171243,0
"Magnolia",1279644,0
"Magnolia",1159195,0
"Magnolia",1159185,0
"Magnolia",1225019,0
"Magnolia",1279640,0
"Magnolia",1279624,0
"Magnolia",1346895,0
"Magnolia",1233816,0
"Magnolia",1233784,0
"Byrsonima",684472,0
"Byrsonima",685327,0
"Byrsonima",688090,0
"Byrsonima",833194,0
"Byrsonima",860613,0
"Byrsonima",860735,0
"Byrsonima",860800,0
"Byrsonima",884847,0
"Byrsonima",860885,0
"Byrsonima",881429,0
"Byrsonima",881435,0
"Byrsonima",889962,0
"Byrsonima",889966,0
"Byrsonima",960957,0
"Galphimia",685867,0
"Galphimia",899293,0
"Malpighia",685043,0
"Malpighia",686057,0
"Malpighia",684728,0
"Malpighia",688254,0
"Malpighia",687595,0
"Malpighia",860820,0
"Malpighia",899315,0
"Malpighia",899317,0
"Malpighia",899894,0
"Stigmaphyllon",860785,0
"Stigmaphyllon",884847,0
"Stigmaphyllon",860867,0
"Abutilon",686826,0
"Abutilon",806420,0
"Abutilon",806356,0
"Abutilon",806399,0
"Abutilon",806425,0
"Abutilon",860875,0
"Abutilon",899288,0
"Allowissadula",686826,0
"Ayenia",899328,0
"Bastardia",685043,0
"Bastardia",899317,0
"Billieturnera",685043,0
"Billieturnera",687596,0
"Billieturnera",687706,0
"Billieturnera",899315,0
"Billieturnera",899317,0
"Callirhoe",684166,0
"Callirhoe",684888,0
"Callirhoe",683246,0
"Callirhoe",683271,0
"Callirhoe",686209,0
"Callirhoe",686706,0
"Callirhoe",685257,0
"Callirhoe",685441,0
"Callirhoe",687227,0
"Callirhoe",687696,0
"Callirhoe",687493,0
"Callirhoe",688370,0
"Callirhoe",685886,0
"Callirhoe",684000,0
"Callirhoe",688454,0
"Callirhoe",686157,0
"Callirhoe",857421,0
"Callirhoe",849329,0
"Callirhoe",874287,0
"Callirhoe",1281868,0
"Callirhoe",1279614,0
"Callirhoe",1285408,0
"Callirhoe",1302483,0
"Ceiba",860335,0
"Cienfuegosia",683144,0
"Cienfuegosia",860867,0
"Eremalche",971573,0
"Eremalche",943971,0
"Firmiana",768370,0
"Fremontodendron",688341,0
"Fremontodendron",833223,0
"Fremontodendron",833234,0
"Fremontodendron",835950,0
"Fremontodendron",899913,0
"Gossypium",687851,0
"Gossypium",806443,0
"Gossypium",860862,0
"Gossypium",860875,0
"Guazuma",860335,0
"Guazuma",860885,0
"Heliocarpus",860335,0
"Hermannia",899293,0
"Hibiscadelphus",860727,0
"Hibiscus",685018,0
"Hibiscus",683881,0
"Hibiscus",683099,0
"Hibiscus",683165,0
"Hibiscus",683220,0
"Hibiscus",684235,0
"Hibiscus",683268,0
"Hibiscus",685945,0
"Hibiscus",685545,0
"Hibiscus",686421,0
"Hibiscus",686210,0
"Hibiscus",686699,0
"Hibiscus",685367,0
"Hibiscus",685272,0
"Hibiscus",688618,0
"Hibiscus",689691,0
"Hibiscus",689447,0
"Hibiscus",689258,0
"Hibiscus",689315,0
"Hibiscus",689364,0
"Hibiscus",687202,0
"Hibiscus",687668,0
"Hibiscus",689189,0
"Hibiscus",686823,0
"Hibiscus",686869,0
"Hibiscus",687430,0
"Hibiscus",688096,0
"Hibiscus",688128,0
"Hibiscus",686978,0
"Hibiscus",689007,0
"Hibiscus",689804,0
"Hibiscus",688813,0
"Hibiscus",687380,0
"Hibiscus",688037,0
"Hibiscus",686831,0
"Hibiscus",686863,0
"Hibiscus",690058,0
"Hibiscus",685167,0
"Hibiscus",721904,0
"Hibiscus",721925,0
"Hibiscus",686082,0
"Hibiscus",732843,0
"Hibiscus",689421,0
"Hibiscus",689900,0
"Hibiscus",802169,0
"Hibiscus",820676,0
"Hibiscus",817780,0
"Hibiscus",802182,0
"Hibiscus",795053,0
"Hibiscus",837022,0
"Hibiscus",793421,0
"Hibiscus",885064,0
"Hibiscus",887169,0
"Hibiscus",871240,0
"Hibiscus",860693,0
"Hibiscus",860726,0
"Hibiscus",860741,0
"Hibiscus",860856,0
"Hibiscus",860875,0
"Hibiscus",861500,0
"Hibiscus",899711,0
"Hibiscus",899947,0
"Hibiscus",899517,0
"Hibiscus",899529,0
"Hibiscus",900068,0
"Hibiscus",938463,0
"Hibiscus",952549,0
"Hibiscus",1287810,0
"Hibiscus",933574,0
"Hibiscus",1094208,0
"Hibiscus",1159183,0
"Hibiscus",1094185,0
"Hibiscus",1159167,0
"Hibiscus",1159095,0
"Hibiscus",1159097,0
"Hibiscus",1279626,0
"Hibiscus",1287816,0
"Hibiscus",1302491,0
"Iliamna",688104,0
"Kokia",860727,0
"Kosteletzkya",683434,0
"Kosteletzkya",684467,0
"Kosteletzkya",685367,0
"Kosteletzkya",689258,0
"Kosteletzkya",688034,0
"Kosteletzkya",721904,0
"Kosteletzkya",686274,0
"Kosteletzkya",686082,0
"Kosteletzkya",689750,0
"Kosteletzkya",802175,0
"Kosteletzkya",860693,0
"Kosteletzkya",899757,0
"Kosteletzkya",907665,0
"Kosteletzkya",907668,0
"Kosteletzkya",928265,0
"Kosteletzkya",952549,0
"Kosteletzkya",1287810,0
"Kosteletzkya",1287814,0
"Kosteletzkya",933574,0
"Kosteletzkya",1159167,0
"Kosteletzkya",1094174,0
"Kosteletzkya",1159095,0
"Kosteletzkya",1159097,0
"Kosteletzkya",1287816,0
"Malacothamnus",788771,0
"Malacothamnus",833234,0
"Malacothamnus",835950,0
"Malacothamnus",788783,0
"Malacothamnus",788645,0
"Malacothamnus",788657,0
"Malacothamnus",835951,0
"Malacothamnus",788724,0
"Malacothamnus",899935,0
"Malacothamnus",899937,0
"Malacothamnus",899584,0
"Malacothamnus",907407,0
"Malacothamnus",907357,0
"Malvastrum",688590,0
"Malvastrum",686826,0
"Malvaviscus",684192,0
"Malvaviscus",683678,0
"Malvaviscus",686314,0
"Malvaviscus",686035,0
"Malvaviscus",687774,0
"Malvaviscus",688426,0
"Malvaviscus",689498,0
"Malvaviscus",689008,0
"Malvaviscus",933367,0
"Malvella",839370,0
"Malvella",839373,0
"Melochia",687774,0
"Melochia",687595,0
"Melochia",899315,0
"Modiola",684907,0
"Ochroma",963747,0
"Quararibea",860738,0
"Quararibea",860820,0
"Sida",683721,0
"Sida",684047,0
"Sida",687247,0
"Sida",689685,0
"Sida",687190,0
"Sida",688894,0
"Sida",688502,0
"Sida",688604,0
"Sida",802038,0
"Sida",806361,0
"Sida",806296,0
"Sida",838054,0
"Sida",795059,0
"Sida",860727,0
"Sida",860804,0
"Sida",860862,0
"Sida",860875,0
"Sida",899369,0
"Sidalcea",684090,0
"Sidalcea",684741,0
"Sidalcea",688351,0
"Sidalcea",684388,0
"Sidalcea",684435,0
"Sidalcea",689905,0
"Sidalcea",737507,0
"Sidalcea",943217,0
"Sidastrum",685043,0
"Sidastrum",688276,0
"Sidastrum",899317,0
"Sidastrum",899893,0
"Sphaeralcea",684058,0
"Sphaeralcea",860452,0
"Sphaeralcea",684318,0
"Sphaeralcea",683570,0
"Sphaeralcea",860386,0
"Sphaeralcea",683464,0
"Sphaeralcea",683987,0
"Sphaeralcea",684010,0
"Sphaeralcea",683130,0
"Sphaeralcea",683696,0
"Sphaeralcea",683738,0
"Sphaeralcea",684500,0
"Sphaeralcea",683608,0
"Sphaeralcea",683777,0
"Sphaeralcea",684222,0
"Sphaeralcea",686298,0
"Sphaeralcea",686956,0
"Sphaeralcea",687033,0
"Sphaeralcea",687591,0
"Sphaeralcea",687802,0
"Sphaeralcea",687607,0
"Sphaeralcea",685572,0
"Sphaeralcea",686053,0
"Sphaeralcea",685629,0
"Sphaeralcea",686023,0
"Sphaeralcea",686128,0
"Sphaeralcea",684682,0
"Sphaeralcea",685646,0
"Sphaeralcea",685647,0
"Sphaeralcea",687265,0
"Sphaeralcea",685305,0
"Sphaeralcea",685306,0
"Sphaeralcea",685714,0
"Sphaeralcea",685882,0
"Sphaeralcea",686253,0
"Sphaeralcea",686256,0
"Sphaeralcea",688553,0
"Sphaeralcea",689338,0
"Sphaeralcea",687215,0
"Sphaeralcea",687725,0
"Sphaeralcea",689184,0
"Sphaeralcea",689201,0
"Sphaeralcea",689231,0
"Sphaeralcea",688701,0
"Sphaeralcea",686844,0
"Sphaeralcea",687332,0
"Sphaeralcea",687353,0
"Sphaeralcea",688271,0
"Sphaeralcea",688289,0
"Sphaeralcea",687514,0
"Sphaeralcea",687865,0
"Sphaeralcea",687992,0
"Sphaeralcea",688022,0
"Sphaeralcea",687567,0
"Sphaeralcea",688395,0
"Sphaeralcea",683771,0
"Sphaeralcea",689162,0
"Sphaeralcea",689574,0
"Sphaeralcea",690008,0
"Sphaeralcea",690028,0
"Sphaeralcea",689755,0
"Sphaeralcea",689958,0
"Sphaeralcea",689959,0
"Sphaeralcea",689792,0
"Sphaeralcea",690032,0
"Sphaeralcea",685448,0
"Sphaeralcea",685209,0
"Sphaeralcea",685791,0
"Sphaeralcea",688367,0
"Sphaeralcea",685307,0
"Sphaeralcea",685360,0
"Sphaeralcea",683692,0
"Sphaeralcea",684695,0
"Sphaeralcea",688408,0
"Sphaeralcea",687262,0
"Sphaeralcea",769145,0
"Sphaeralcea",689302,0
"Sphaeralcea",689361,0
"Sphaeralcea",757438,0
"Sphaeralcea",685086,0
"Sphaeralcea",769077,0
"Sphaeralcea",770570,0
"Sphaeralcea",688510,0
"Sphaeralcea",769275,0
"Sphaeralcea",785435,0
"Sphaeralcea",769080,0
"Sphaeralcea",686786,0
"Sphaeralcea",769074,0
"Sphaeralcea",769253,0
"Sphaeralcea",687083,0
"Sphaeralcea",841504,0
"Sphaeralcea",841776,0
"Sphaeralcea",849358,0
"Sphaeralcea",856981,0
"Sphaeralcea",768815,0
"Sphaeralcea",837419,0
"Sphaeralcea",837581,0
"Sphaeralcea",758472,0
"Sphaeralcea",685585,0
"Sphaeralcea",816385,0
"Sphaeralcea",794358,0
"Sphaeralcea",689247,0
"Sphaeralcea",792225,0
"Sphaeralcea",794996,0
"Sphaeralcea",792298,0
"Sphaeralcea",788085,0
"Sphaeralcea",794372,0
"Sphaeralcea",770515,0
"Sphaeralcea",685221,0
"Sphaeralcea",835887,0
"Sphaeralcea",835900,0
"Sphaeralcea",689085,0
"Sphaeralcea",758172,0
"Sphaeralcea",829158,0
"Sphaeralcea",793474,0
"Sphaeralcea",769027,0
"Sphaeralcea",793478,0
"Sphaeralcea",793506,0
"Sphaeralcea",741458,0
"Sphaeralcea",840538,0
"Sphaeralcea",840565,0
"Sphaeralcea",840577,0
"Sphaeralcea",840602,0
"Sphaeralcea",840828,0
"Sphaeralcea",841144,0
"Sphaeralcea",840534,0
"Sphaeralcea",840584,0
"Sphaeralcea",860463,0
"Sphaeralcea",860481,0
"Sphaeralcea",879239,0
"Sphaeralcea",866470,0
"Sphaeralcea",866494,0
"Sphaeralcea",899197,0
"Sphaeralcea",899199,0
"Sphaeralcea",899208,0
"Sphaeralcea",899218,0
"Sphaeralcea",899258,0
"Sphaeralcea",899259,0
"Sphaeralcea",899261,0
"Sphaeralcea",899264,0
"Sphaeralcea",899268,0
"Sphaeralcea",899269,0
"Sphaeralcea",899273,0
"Sphaeralcea",899295,0
"Sphaeralcea",899305,0
"Sphaeralcea",899306,0
"Sphaeralcea",899307,0
"Sphaeralcea",899311,0
"Sphaeralcea",899322,0
"Sphaeralcea",899326,0
"Sphaeralcea",899327,0
"Sphaeralcea",899344,0
"Sphaeralcea",899346,0
"Sphaeralcea",899366,0
"Sphaeralcea",899390,0
"Sphaeralcea",899403,0
"Sphaeralcea",899406,0
"Sphaeralcea",899925,0
"Sphaeralcea",899036,0
"Sphaeralcea",900004,0
"Sphaeralcea",900015,0
"Sphaeralcea",899073,0
"Sphaeralcea",899075,0
"Sphaeralcea",899076,0
"Sphaeralcea",900051,0
"Sphaeralcea",900052,0
"Sphaeralcea",900053,0
"Sphaeralcea",899104,0
"Sphaeralcea",943929,0
"Sphaeralcea",900080,0
"Sphaeralcea",900082,0
"Sphaeralcea",900083,0
"Sphaeralcea",900093,0
"Sphaeralcea",899149,0
"Sphaeralcea",899620,0
"Sphaeralcea",899644,0
"Sphaeralcea",935193,0
"Sphaeralcea",943943,0
"Sphaeralcea",943195,0
"Sphaeralcea",941884,0
"Sphaeralcea",971692,0
"Sphaeralcea",971721,0
"Sphaeralcea",971763,0
"Sphaeralcea",971780,0
"Sphaeralcea",971786,0
"Sphaeralcea",971948,0
"Sphaeralcea",971982,0
"Sphaeralcea",971989,0
"Sphaeralcea",972007,0
"Sphaeralcea",972062,0
"Sphaeralcea",971595,0
"Sphaeralcea",971747,0
"Sphaeralcea",971750,0
"Sphaeralcea",971766,0
"Sphaeralcea",971776,0
"Sphaeralcea",971952,0
"Sphaeralcea",972052,0
"Sphaeralcea",972055,0
"Sphaeralcea",972076,0
"Sphaeralcea",972087,0
"Sphaeralcea",972095,0
"Sphaeralcea",972101,0
"Sphaeralcea",972104,0
"Sphaeralcea",972821,0
"Sphaeralcea",972861,0
"Sphaeralcea",972885,0
"Sphaeralcea",972890,0
"Sphaeralcea",941888,0
"Sphaeralcea",941891,0
"Sphaeralcea",959307,0
"Sphaeralcea",964279,0
"Sphaeralcea",964282,0
"Sphaeralcea",964294,0
"Sphaeralcea",964270,0
"Sphaeralcea",964276,0
"Sphaeralcea",971676,0
"Sphaeralcea",971586,0
"Sphaeralcea",971589,0
"Sphaeralcea",971684,0
"Sphaeralcea",971760,0
"Sphaeralcea",971773,0
"Sphaeralcea",971793,0
"Sphaeralcea",972010,0
"Sphaeralcea",972014,0
"Sphaeralcea",972033,0
"Sphaeralcea",972072,0
"Sphaeralcea",958434,0
"Sphaeralcea",959310,0
"Sphaeralcea",964288,0
"Sphaeralcea",971554,0
"Sphaeralcea",971564,0
"Sphaeralcea",971576,0
"Sphaeralcea",971579,0
"Sphaeralcea",971757,0
"Sphaeralcea",971992,0
"Sphaeralcea",972041,0
"Sphaeralcea",972080,0
"Sphaeralcea",964267,0
"Sphaeralcea",971789,0
"Sphaeralcea",1127122,0
"Sphaeralcea",1127134,0
"Sphaeralcea",1125712,0
"Sphaeralcea",1127114,0
"Sphaeralcea",1127128,0
"Sphaeralcea",1127132,0
"Sphaeralcea",1352331,0
"Sphaeralcea",1352336,0
"Sphaeralcea",1302459,0
"Sphaeralcea",1352335,0
"Sphaeralcea",1225711,0
"Sphaeralcea",1275212,0
"Sphaeralcea",941929,0
"Sterculia",860335,0
"Thespesia",689685,0
"Thespesia",688326,0
"Thespesia",860741,0
"Thespesia",860774,0
"Thespesia",860884,0
"Tilia",683872,0
"Tilia",684133,0
"Tilia",684156,0
