"ELEMENT_GLOBAL_ID","REFERENCE_ID"
688279,641997
688279,667966
1041364,1000993
860754,1151285
1041594,1151265
1041597,1152128
1041487,1000993
1041487,1051160
1041490,182314
1041501,751275
1041506,382928
1041543,1000993
1041615,711674
690000,182985
899631,179360
899631,200094
899630,186764
899630,192129
899630,192879
899630,195606
899630,201345
899620,177076
899620,182465
899620,184890
899620,193494
899620,646797
899620,751275
899622,178433
899622,187833
899622,192649
866494,175498
866494,182710
866494,186877
866494,187235
866494,189320
866494,192936
866494,193674
866494,195648
866494,200223
866494,200591
858280,182326
858280,191429
858280,194894
858280,646797
899628,197835
899632,176354
899632,176602
899632,178502
899632,179360
899632,185652
899632,186946
899632,187315
899632,195107
899632,201226
899634,176721
899634,179360
899634,181065
899634,192650
899634,751275
899635,176602
899635,178045
899635,178502
899635,179360
899635,181065
899635,185652
899635,186764
899635,194111
687631,181869
687631,197509
687631,957846
683149,176422
1085078,751275
1085089,751275
969489,181797
969499,181797
969528,766568
969552,181797
969561,761492
969567,181797
969570,766568
969579,181797
969579,766568
1127120,185037
687746,199164
690040,182841
690040,187953
690040,190174
690040,199164
690040,620627
689156,183097
689156,194934
1225019,1157944
1225175,1104915
1225191,1104915
1225193,1104915
1225199,1104915
1225219,1104915
689526,194126
689526,195491
689526,197242
689526,198035
683500,189355
683195,178045
683195,194126
683195,196830
683195,200235
683195,235914
686622,200873
688047,184460
688047,195450
685295,181873
685295,192574
684737,181797
688761,184460
688761,198035
684344,185021
684344,200873
684344,340416
684344,342646
684344,659455
683951,181852
683951,190298
686219,184460
685863,190298
685863,659455
685046,181797
685046,181852
684210,175696
684210,176315
684210,181345
684210,181852
684210,189420
684210,190298
684210,192564
684210,199752
684210,201459
684210,645576
684210,667322
684210,707494
687111,181852
687111,183537
686447,184460
686447,342646
688758,181873
687905,184460
687905,186807
687905,342646
1225582,177776
1225582,650511
1225582,758488
1225582,1107708
1225584,182813
1225586,192879
1225590,176068
1225590,179105
1225590,184191
1225590,191388
1225590,759057
689236,184460
684177,187362
836566,182813
836566,374766
835765,178990
835765,190505
835765,191948
835793,189420
835811,187315
835811,190602
835811,191429
835811,200094
1233806,1112210
1233810,1112210
1233816,188126
1233816,235203
1233816,754286
1233816,1112210
899360,181275
683102,182647
688187,180385
688187,181415
688187,182314
688187,188126
688187,191394
687045,668192
683810,182799
689799,183709
689799,197826
686441,668165
686441,668192
686741,194660
689545,181492
689545,186973
685169,187712
685169,477774
685169,649736
685169,668107
685852,194587
686125,374772
684612,182795
684612,195528
686351,182841
686351,199164
686351,667329
688058,190544
688617,646784
689666,182795
689666,182818
689666,182826
689666,190000
686925,199040
686925,199046
686925,646784
686925,659481
686898,199222
900122,187940
900122,192227
687513,620627
683445,792456
683445,848333
893408,182100
893408,477774
893408,667329
893408,722044
893408,722174
1150939,1062981
1159181,188031
689771,508413
689771,848333
1159131,757585
1222775,1104915
1222781,1104915
1222783,1104915
1222787,1146939
1222803,1104915
1222817,1104915
1222821,677508
1222821,1146939
1268471,235203
1268519,235203
1268541,235203
1268559,235203
1268569,235203
1268581,235203
1269120,235203
1269140,222384
1269132,235203
900094,1065747
899086,181266
899086,191229
899086,198721
899086,199491
1275206,1065747
1275212,1065679
1275212,1125605
1275218,191372
1275231,1125915
899586,193432
730773,215407
900038,179858
900038,194894
900038,646797
683570,184460
686887,657112
686887,659444
899149,194646
899149,200990
898956,181136
898956,183514
898956,185036
898956,194660
685122,659465
686924,659465
686924,722171
1279138,646797
898981,179729
898981,181275
683397,188434
1268499,235203
684899,183514
683948,194660
687937,192831
687937,667216
683093,181492
899742,751275
686635,178774
686635,646784
686372,645701
689270,182792
689270,182795
689270,190544
689270,199164
684969,182822
684969,195983
684969,200000
684439,182647
684439,182818
684439,189103
684439,193711
1279624,200721
1279624,753486
1279640,187119
1279650,1127153
686489,181797
898960,721179
788752,181797
685979,181797
685979,200385
685979,667302
899911,751275
684236,646797
684236,671239
899910,751275
688819,190535
874094,721178
1277493,1119113
1277499,1119113
1277555,1119113
1277567,1119113
1277571,1119113
1277610,1119113
1277624,1119113
1277648,1119113
1277658,1119113
1277666,1119113
1277696,1119113
1277726,1119113
1277728,1119113
1277742,1119113
1277782,1119113
690049,178774
690049,620627
688259,181130
688259,287719
688259,722044
899574,751275
687038,182818
687038,200957
687038,374772
689581,488833
1159125,193768
1242961,1112210
1242969,1112210
1251777,1116384
1251779,1116384
1225596,761145
899519,193911
899516,175754
899516,176120
899516,176795
899516,179532
899516,182314
899516,183144
899516,185492
899516,187771
899516,192661
899641,182240
899641,188612
899641,189360
899641,190605
899640,175909
899640,178277
899640,182408
899640,190605
899640,201320
899501,177063
899510,175357
899510,176800
899510,178277
899510,181535
899510,183144
899510,185492
899510,201320
899511,177346
688390,1006898
899800,751275
684008,181852
684008,184460
900014,181043
900015,180495
900015,185037
900036,175544
900036,193282
900036,751275
899942,180145
899942,190158
899942,190298
899942,193624
899947,176396
899947,180848
899947,185021
899947,190499
899947,194894
899947,197191
899947,197200
899947,619517
899947,722172
899947,758622
899947,758831
899947,766568
899947,851797
964573,790097
1225185,1104915
685711,181797
737975,180145
969525,662635
969525,758718
1252922,1104915
1252924,1104915
899670,192661
683668,176422
683668,287719
720736,707496
860815,447564
860815,642387
688730,667970
689436,321625
689436,650542
689436,667323
687125,181492
948546,181492
868477,820419
685748,200750
685748,1009324
687785,181797
687222,1009324
687222,1009332
689432,182970
899550,181950
899550,195221
899550,196864
899550,201835
899549,180495
899549,186807
899549,194956
899549,195648
899549,196309
899549,200094
899549,751275
899547,183586
899547,197953
899633,196768
899633,200276
899633,200515
899813,180543
899813,190027
899813,194059
899813,194828
899813,197242
899813,198829
899849,175654
899849,182848
899849,186666
899849,468663
900023,751275
687585,182970
686761,181797
686761,184460
741477,181797
1270934,753580
898962,178637
898962,758693
688691,181797
688691,645576
907401,190499
899937,751275
899937,757988
899937,758488
899937,758657
948191,751275
899902,751275
1225187,1104915
903281,751275
903281,766568
935020,646797
935020,758738
899379,756775
899379,757988
899381,646797
1271335,1115188
1271341,1115188
1271345,1115188
899627,751275
899035,751275
899322,176175
899322,182710
899322,191131
899322,195504
899322,198963
899322,473037
899322,671058
899322,757835
899322,758357
899322,759024
899308,181043
899308,185037
899308,191341
899308,192661
899308,193463
899308,198963
899308,201539
899324,176721
899324,200235
899324,646797
899072,194752
899072,646797
899072,758622
899072,759082
1239383,1115188
1239387,1115188
1239389,1115188
1239393,1115188
1239405,1115188
1239407,1115188
1267581,201501
860552,650027
860552,760153
899893,751275
1344241,751275
1344242,1151102
1344244,1151102
1344249,1151102
1302487,753700
1302485,753306
1302485,1151275
1302485,1152170
1302483,620605
1302483,753487
1302483,1152185
1302491,671236
1302491,753700
1302491,1139892
1302491,1151295
1127112,182813
860829,177096
860829,627355
860829,627389
860808,629325
860808,757238
860808,1152774
1041514,190578
1349442,1132117
1349450,1098596
900080,751275
900080,762743
900080,1065747
900082,188065
900082,191363
900082,197418
900082,751275
1275198,1065747
899115,177527
899115,189529
899115,196227
899115,503091
899115,656662
934599,1153369
1352333,1153178
1352334,645540
1352334,1153365
1352334,1153369
1352334,1153370
1352344,1153178
1352345,1153178
899842,757835
899802,177776
899802,194894
899113,188844
899113,190764
899113,194255
899113,197745
899113,198720
899113,757835
1362521,1132117
900028,199714
684180,181492
1289145,650511
899691,176561
899691,198905
899691,751275
899592,190688
899592,751275
899593,649737
878775,181043
878775,507665
878775,751275
684954,199621
684954,619562
684954,641997
684954,668107
689750,181869
689750,624189
689750,1006890
683268,178569
683268,200046
683268,468699
683268,659450
683268,667970
683268,957846
1233784,182314
1233784,477879
898965,190253
898965,200303
898965,201605
686580,181492
686580,201039
899552,200721
899157,190688
899157,194660
899157,751275
899741,184043
899741,188688
899741,199430
899021,187541
899021,195782
899121,198964
952647,753442
952647,753554
952647,757888
952647,760843
686823,182970
1281866,667672
1281882,1129385
1281888,1127153
1281894,180818
1281894,753795
1281894,1152144
1281896,1129385
1281914,1129384
860780,447564
860335,197356
860335,197650
860335,674087
860335,757849
860335,757957
860613,490471
860613,650511
860613,757842
860388,177810
860388,650511
838416,187119
838416,187660
838416,646860
838416,650511
899359,195954
899359,751275
932050,192831
838405,175877
838405,721158
838405,721378
899357,753591
899259,175925
899259,177129
899259,178502
899259,181065
899259,182970
899259,183474
899259,188556
899259,197827
899259,200180
899258,176315
899258,182669
899258,192879
899258,198345
899257,182669
899257,183964
899257,183997
899257,185204
899257,464303
899256,176315
899256,187426
899256,190042
838440,190387
838440,753340
838440,753341
838440,753778
838440,756757
860348,646796
860348,646799
860348,760852
835942,646796
835942,676879
833203,646799
833203,650511
860284,188126
931837,646855
877316,182314
877316,201243
1151265,180162
838459,193206
838459,650511
1285521,752508
1285521,1112210
1207720,188126
1207720,193803
1207720,646879
1207720,650511
1207720,677508
1207720,712630
1207720,752483
1207720,757585
1207718,178277
1207718,182314
1207718,677509
1285416,753840
833209,646841
835948,463800
835948,463878
835948,646797
860343,181493
860343,192129
1085042,178757
1085042,183997
1085042,184191
1085042,197745
899629,178328
899629,179360
899629,179894
899629,184551
899629,187224
899629,464303
1085069,181493
1085069,215392
1085069,753347
1085069,757599
838618,178432
838618,180014
838618,189420
838618,189874
838618,191191
838618,194601
838618,197746
838618,199568
838618,215398
836537,177658
836537,178432
836537,191191
836528,189301
836528,190505
836528,197965
877289,192661
836554,187771
836554,342597
877291,178277
877291,189355
877291,192127
877291,310945
877291,757767
877291,757768
836655,178990
836647,189355
836647,191948
836647,192892
835947,183959
835947,194894
835947,235203
835947,468987
835947,650511
835947,757596
835949,194894
835949,751307
838600,177793
838600,179190
838600,184201
838600,186534
838600,187315
838600,189191
838600,189874
838600,191139
838600,194840
838600,197585
838600,197965
838600,200935
838600,310949
835750,178713
835750,182314
835750,190387
835750,194665
835750,195424
835750,650511
1225592,176170
1225592,184191
860385,762708
860385,762713
872650,184019
872650,627397
872650,671612
872650,752626
872650,752628
872650,752638
899895,182314
899895,191042
860496,619542
860496,627397
860496,646721
860496,650143
860496,676864
860496,752627
860496,752634
860496,752636
860664,195840
860664,752623
860664,752645
860664,757953
884847,185532
860858,650511
835950,186617
835950,192898
835950,646797
835951,473035
835951,650511
835951,756804
860546,182813
860546,650511
860546,662620
860546,662624
860313,182813
860313,646797
860313,650581
860411,186617
860411,188101
860411,199165
860411,756802
836040,197650
836040,646797
836040,650511
860467,194447
860467,195547
860467,200216
860467,650511
835984,176814
835984,506911
1279614,620605
1279614,753692
1279614,753700
860489,182813
860489,185116
837856,180107
837856,186071
837856,197745
1285584,192833
836955,183983
836955,201031
836914,310945
900016,176558
900016,180495
900016,186191
900016,187315
900016,189582
900016,191908
900016,192649
837646,179440
837646,650511
860511,749443
860511,757569
860595,629724
860743,627525
860386,188452
860386,510666
860386,761227
860688,650154
860688,657069
860688,757578
857357,650511
857357,664761
860481,175993
860481,751643
856954,182314
856954,235203
856963,182813
856963,188452
856963,760999
856981,650511
856981,751643
856981,1113958
856981,1125607
856981,1153615
860480,180818
860480,757779
1127110,182813
1127110,200000
860672,178277
860672,182813
860672,184036
860672,188101
860672,200509
860672,650511
860672,662698
860672,662699
860672,753408
872643,752592
1270111,1151264
1270111,1151265
860409,189454
959134,650511
858134,650511
860340,650511
932947,215345
932947,382396
860326,722477
860326,758741
860326,761179
860452,176601
860452,179357
860452,180118
860452,190545
860452,649697
837419,188611
860590,175780
860590,184191
860590,188190
860590,196363
837832,184653
837832,192879
837832,199274
837794,184191
835909,200235
860463,176646
860463,178549
860463,671086
857406,182813
873846,478071
873846,707659
860755,650511
860755,756818
860504,190381
860504,194025
860504,510599
837711,179843
837711,182813
860499,178892
860499,180317
860499,182813
860499,188433
860499,193661
860499,197650
860499,721150
837750,183474
837750,201274
899366,185116
860585,182326
860585,182813
860585,189260
860585,196248
833228,177406
833228,196248
856731,192898
856731,662703
856731,757614
879239,757612
860456,757612
860456,758488
879242,510600
879242,756783
953927,201502
860275,199335
860275,650511
860275,761186
860275,761201
860355,646792
860355,760869
860690,200169
860690,753632
860541,199335
860541,757772
860541,757793
860541,757795
849164,183097
860619,185420
860619,627529
860619,757808
849179,650511
860477,627358
860477,757798
860477,757824
860477,757828
860477,1157911
838855,379629
838855,650511
838855,757507
838797,180817
838755,178277
838755,188821
838755,668126
838755,757558
838850,477880
860591,194894
860591,198172
860591,377437
860591,749431
860591,758488
860750,621571
860750,627369
860750,642224
860564,190578
860564,190627
860564,630274
860564,757092
933574,468770
933574,753505
933574,757861
933574,757864
933574,757867
933574,757869
860521,180804
860521,754154
860693,757863
933578,177266
933578,646841
933578,760861
933578,760862
894450,182826
860526,175667
899529,751275
899529,957909
860430,180145
932976,187368
932976,192898
932976,294077
932976,463782
932976,463785
860350,646799
860350,650174
860581,192898
860581,757618
860581,758488
857252,235203
857252,756775
860697,185021
860697,185107
860697,187334
860697,187368
860697,188541
860697,189582
860697,190026
860697,192237
860697,193790
860697,198172
860697,199916
860697,310948
860697,630274
860697,753567
860697,753598
848795,182813
1041701,178332
1041701,181219
1041701,194894
1041701,195890
857235,178713
857235,182424
857258,175696
857258,183097
860623,646797
860623,667207
893245,711679
860744,195840
860744,627365
1041730,650511
893248,464506
893248,627543
893248,630155
893248,674075
1283074,177528
1283074,193271
860331,184036
860331,758378
1299043,1151274
1299043,1151276
1299043,1151291
849275,192453
849275,197745
849275,645482
907535,190132
907535,190578
907535,192453
907535,757669
907535,757674
860841,181475
860841,185492
860841,201693
860841,627365
860841,650166
933582,175722
933582,199953
860642,650511
860751,761663
1299044,1151298
1361912,192453
1361912,1132117
856702,190132
856702,650511
860604,757444
894266,650511
860442,181906
859820,668189
885064,757853
860325,175608
860325,180822
860325,188031
860325,189934
860325,200302
860325,650157
860325,671790
860714,187401
860714,468770
688025,181492
860696,192453
860696,192565
860696,504992
860696,515035
860696,629743
860696,650511
860696,757616
861675,761151
860578,627548
860578,757237
885015,181160
885015,667216
860725,185532
860656,650511
686618,192574
689927,189002
687333,191139
856872,181492
688924,194660
683910,181492
683910,196203
683910,200438
683910,645764
688726,194660
688726,671244
684152,194660
685530,194660
688772,810389
687780,181492
687074,179794
687074,189826
687074,1006893
685372,181492
688136,181492
686694,194660
1298927,671680
1298928,191806
1298928,657084
1298928,671362
1298930,1135374
1298933,671734
1298935,667986
1298942,671680
1298942,711849
1298943,235279
1298944,671611
1298947,657088
1298947,671685
1298950,650174
1298952,191806
1298958,1135374
686942,180787
689418,758319
899092,187426
899092,198731
899655,176330
685161,201050
685161,1007689
689338,182798
689338,187315
689338,197092
688735,190544
689576,194894
1151269,190253
1151269,196216
833282,188977
1315505,1132117
1344272,1151102
1344275,1151102
798288,678070
686123,646784
685409,195875
685409,646792
685409,722044
685409,792456
685148,194762
689376,374772
685813,190544
1041496,1151267
860342,650511
881435,235455
892730,646799
892730,758488
931844,650511
905016,751683
1279652,1127153
1222773,1147333
959855,751275
900003,197650
821510,181492
683486,181060
687956,196203
685347,194660
685347,510010
688984,181492
686789,181492
686252,181492
686252,756936
900045,751275
686196,957846
689684,707498
795484,667968
899966,182647
689906,181492
688038,215532
688038,678069
683903,181060
683903,185782
684628,181060
686958,181492
686958,215532
686453,182803
684346,649677
687085,180162
687085,196243
687085,513259
687085,848333
686487,183844
684783,186267
689786,513257
688837,199164
688837,287719
688837,967654
688837,967656
684593,182795
684593,182818
684593,620605
684593,620627
687641,756930
689330,190544
683886,181492
683886,196761
685775,178774
685775,182795
685775,182798
685775,199164
689758,215530
688631,182822
685883,190544
685238,196928
688929,190544
688929,668192
688929,668193
683257,190544
683257,667326
683811,178774
683811,199046
687150,199046
687388,645701
687913,374772
688771,190544
688431,620627
688431,646784
687154,374772
687154,646784
686857,659460
685970,199164
685970,659460
687412,646792
893439,646784
689795,190544
684091,178504
684091,190544
684091,195278
687950,187490
687950,199046
687950,342646
689335,201319
686373,182827
686373,190544
684088,645800
687645,182798
1277563,1119113
899834,646797
899836,190499
899836,667302
1277539,1119113
788799,667302
1277535,1119113
849126,181763
849126,189420
849126,201693
849126,215345
685723,184460
685163,187315
685163,195890
685163,377440
683065,184460
785183,191252
687301,181797
728737,342651
684445,197766
685370,722172
849141,749446
849141,749450
899831,751275
1041991,650511
1041991,1157911
900055,200169
907563,650511
872765,194563
689628,190544
684638,182283
684638,194471
684638,848333
688863,187522
685634,187522
685634,189960
685634,667330
685634,707499
685634,707500
685634,756930
685497,513257
684119,181060
860018,181492
689850,182304
899898,194302
899898,503104
1277541,1119113
860710,186282
856676,192691
856676,194563
899657,751275
1315492,1132117
1315493,1132117
1302630,1132117
858054,646784
858054,650511
1281870,198609
1281870,1152766
885014,650511
1162842,650511
1162842,1065196
860439,650511
1159195,659442
1159195,1157944
1322173,1135374
1167512,762722
1167512,762736
1167512,762741
1167512,762743
1167512,762744
1167512,1065732
683972,199046
885033,184751
885033,664780
790680,182304
790680,194840
790680,199418
790680,473037
688271,183065
688271,196363
688271,200223
688271,477853
688271,659444
688271,671251
687268,182314
687268,184462
687268,188004
684859,176422
684859,178377
684859,184255
684964,194660
684964,196085
684964,641997
689315,181385
1277634,1119113
868488,181797
858754,820422
685580,181873
685580,342651
685580,667322
685580,720298
1127114,199856
1127114,751643
1127114,1040180
899644,178759
899117,751275
899117,751643
1302461,1125915
1302497,1139892
833274,182826
833274,754157
683306,1006894
1302632,182803
1302636,176757
1302636,196247
1302636,266597
1302636,650110
1302642,619562
1302642,1132117
1302648,182818
1302648,757585
1302660,1132117
899151,187987
1309261,1065650
1309281,1140532
686492,181873
686492,757596
683356,180145
683356,181873
683356,200750
685270,181873
685270,650542
685270,671251
687036,181852
687036,469345
683308,181797
683308,662599
685603,505286
689506,178841
689506,190430
689506,196347
688338,645576
686113,711800
686113,711801
684685,181797
684685,181873
684685,379746
684685,464500
1298959,667986
1277792,1119113
1277798,1119113
1277804,1119113
1277810,1119113
1277818,1119113
685719,181873
685719,186266
685719,197745
1225598,1107708
899585,180916
899585,181380
899585,182314
899585,189355
899585,190210
899587,180497
899587,180916
899587,181043
899587,181627
899587,182314
899587,183586
899587,198023
899588,178224
899588,181332
899588,181789
899588,182804
899588,193438
899588,198096
902782,192574
899672,200094
857460,182314
857460,187315
857460,188374
683536,181873
683536,191303
685307,667218
685307,820424
899318,180929
899318,187771
899318,191328
899318,195665
899318,751275
899307,182813
899307,184191
899307,184734
899307,185948
899307,187001
899307,187089
899307,187597
899307,190441
899307,194894
899307,195221
899307,195665
899307,195901
899307,200990
899332,176034
899332,181521
899332,185974
899332,187188
899332,191624
899332,196846
899332,197745
899332,198984
684396,176386
684396,181502
684396,185568
684396,199046
684396,645800
1278503,1125916
899809,181802
899809,184018
899809,184201
899809,186807
899809,186871
899809,187771
899809,189355
899809,194646
899825,181345
899825,646797
689356,184460
689587,190544
685360,180929
686582,182710
686911,177707
685758,179360
684764,646797
687587,185152
687587,194213
687587,646797
684238,196363
684395,820428
688671,473037
688049,181797
687066,181797
688557,659458
1283092,1125916
1283094,1125916
1283098,1125916
898987,752675
684319,182755
684319,194660
687343,185240
685878,181492
689129,181492
899432,751275
687159,178839
683362,181492
1284831,1131641
1284833,1153369
1284835,1131665
1284847,1131661
1333041,671363
1333041,1133921
1333042,674090
1333042,674095
1298987,674091
1298987,674093
1298987,674098
1085061,193558
1085061,790165
769162,657112
769165,712642
769165,1009350
769165,1009351
785372,667322
785372,994680
769170,198274
769170,671250
769170,722175
902166,767082
899343,473037
899347,189246
899346,190499
1042125,504968
1042125,627533
1042125,711674
1042120,195840
1042050,627372
1042080,195840
1042080,627372
1042080,711681
1042030,751275
1042070,195840
1042060,627536
1042060,674065
1042040,195840
1042153,1051160
1041965,1051160
898979,186071
898979,187315
898979,200273
898979,650541
686405,190360
686405,200390
887296,650511
1284865,1131641
688480,188403
1242965,1112210
683728,181492
899596,178951
899596,182970
1285418,1132101
1285422,1132101
1225594,1107708
1285622,1115188
1285626,1115188
868501,820419
838070,181797
689062,652081
887547,181797
686537,667690
685436,667690
688139,642391
684362,641997
684209,181060
684209,182803
684517,196203
685604,180776
684112,181492
688424,215387
688424,957846
684620,182647
684620,193048
688722,641997
685564,620605
684761,671244
684226,181492
1287814,196544
1298963,629327
1298964,1133921
1298966,1135374
1298974,235279
1298974,671346
1298974,671347
1298977,188101
1298977,191806
1298977,668197
1298985,1133921
1298989,667986
1298991,191806
1298997,671685
1298999,1135374
1299004,671357
1299004,671360
1299006,650174
1299010,1135374
1299016,177266
1299019,1135374
860336,650511
860365,182520
860365,646799
860365,650511
884094,650511
884035,650511
884005,650511
884019,650511
884093,650511
884062,650511
884114,650511
899878,190544
689365,177768
689365,182283
689365,188086
689365,189107
689365,194774
689365,199621
689365,649776
689365,659470
689365,668107
1176975,1056553
1176983,1062981
1176989,620605
860353,650511
860318,620627
872780,180145
860279,190617
860279,629327
860279,650511
884750,191499
884750,667216
877320,753327
877320,753793
877320,757650
860466,191266
860466,195637
860466,662615
833074,191499
860856,761662
857627,650511
836963,178291
836963,180817
836963,182647
836963,185717
836963,197604
836963,668151
1090947,1062981
1041526,1151267
899464,175667
899464,181275
899464,187596
899464,194660
898971,185717
898971,186493
898971,192516
898971,751275
898988,668151
898958,175796
899474,184843
899474,193283
870954,177280
870954,179683
870954,181458
870954,182806
870954,184750
870954,287719
870954,508413
870954,678143
899524,181869
899524,182453
899524,646792
899653,198107
899467,751275
899469,182314
899540,198457
899540,751670
842028,751275
899932,182799
899932,188052
1159161,1062981
899542,182821
899541,191500
899827,190602
899828,196788
898972,199987
899881,181043
899881,198787
899880,192047
899807,179002
899807,200898
899818,183144
899818,192680
1041534,1051160
898957,667216
686144,180399
685765,188434
689552,181492
684982,181492
684982,279896
683580,181060
683580,181492
683580,194660
683580,645764
688856,198383
688856,198808
687549,181492
687549,810389
688030,186824
688030,810389
686939,181492
686497,182803
685287,179038
685287,185782
686947,182647
686947,182803
686947,186493
686947,200336
686947,641997
731101,181492
731101,196523
731101,957846
731101,1006892
683170,194660
683170,671244
684693,810389
684483,181492
684483,671244
686626,671244
689347,667216
684401,668151
684897,181060
684897,181492
688892,176083
688892,177052
688892,182298
688892,182314
688892,199798
684012,181492
684012,197861
684012,200338
684012,667216
689553,182647
687469,197604
686345,957909
686944,177280
686944,181886
686944,196085
686944,201888
686944,477774
686944,667325
686944,722176
686944,1006890
688674,200809
689957,176422
689957,659450
689957,848333
683516,668107
684553,182453
684553,200957
684571,176422
688211,176162
688211,792456
688211,848333
683137,179683
687976,176422
687976,619562
687976,667967
687145,179683
687145,181985
687145,191024
687145,667966
684829,182803
684829,199918
684829,641997
685450,667966
685450,667969
688121,645764
686501,181492
683704,182803
686346,181492
686346,182647
689775,182647
689775,810389
689567,707500
683869,645765
684509,190173
684509,198905
683253,194660
683253,195707
683253,199046
683253,200258
683253,645764
683253,668151
684595,181492
907659,757891
687957,182795
687957,193965
687957,195865
687957,198820
687957,620605
689017,175667
688242,177327
688242,178115
688242,181356
688242,191186
688103,678138
688103,678139
688103,678140
688268,182624
688403,179683
688403,182283
688403,287719
688403,678111
687138,178612
687138,649736
688628,181869
688675,463885
688675,642231
688675,671257
688675,848333
687899,200046
686573,792456
686573,820418
742067,645701
685847,178951
685847,200819
689044,667329
683995,190544
683995,199164
689355,181869
689867,182624
689867,468699
689867,646792
683857,179222
683857,182283
683857,645701
683857,722044
683857,792456
686709,182283
686709,287719
683188,287719
683188,646792
683296,190617
686037,180951
686037,190544
685116,182100
685116,646792
685116,792456
685116,848333
688437,468699
800146,509997
685562,182004
688193,176422
800184,513116
800149,509997
800152,513108
687679,191714
685443,181852
684581,176138
684581,178990
684581,181797
684581,200235
686502,179532
686502,184460
684015,190602
689343,181797
689343,659469
683818,478087
731892,183275
689272,189355
689272,659455
686005,182424
686005,184460
684745,181852
685058,184460
685058,201226
685058,503093
685678,193861
684759,175855
684759,342651
683293,181852
683293,195450
689094,182283
689094,189419
689094,192047
689094,194762
689094,195875
689094,374772
689094,468699
690042,182826
684932,181797
688874,196347
683642,196347
683648,181797
683648,181873
683648,194894
690027,176379
690027,198108
690027,200929
683705,194666
787992,176995
787992,181797
979484,711647
689054,181797
689054,505299
683128,181873
685217,184460
687279,190578
684062,192691
685219,182397
688775,184461
687690,184460
688680,181797
838402,180817
838402,757464
836508,193398
838433,753347
838433,753776
860501,666851
857662,184148
857662,186617
857662,650511
683077,190544
683077,199222
683077,620627
683077,645701
683077,667764
1375152,1162130
884063,650511
884029,650511
884113,650511
884045,650511
884048,650511
884098,650511
884090,650511
884017,650511
884068,650511
884015,650511
883988,650511
884030,650511
939242,758313
884022,650511
884088,650511
884041,650511
902979,447564
684544,176422
685488,667257
685488,848333
687090,180787
687090,645800
860636,176646
860636,186282
860636,186617
860636,199274
837809,382396
687739,190119
900103,757835
769027,659444
687262,181797
687262,659444
687262,722175
687262,752574
684600,186070
943998,757835
902980,650511
686112,190544
690014,513257
684523,176422
684523,488904
688720,176422
683809,722044
683712,190544
683712,656662
685376,182818
685376,374772
685376,646784
685376,678064
685376,951071
684601,177280
685773,178774
685773,199222
685773,667764
689759,178774
689759,190544
688380,678064
688380,943946
689883,182818
688172,215460
688172,659460
686070,189454
684126,667329
684126,943946
800094,176422
800094,508413
684574,176422
684574,646792
687617,190544
687617,199222
684071,190544
687447,188126
687447,192299
687447,193830
687447,200703
687447,641997
687447,649736
684253,175902
684253,194149
684253,195778
684253,199585
684253,649736
686548,183917
684035,181873
686644,189375
686644,505313
686103,189582
687325,194828
688931,184460
684651,179190
684651,184790
684271,181873
684271,192649
684860,181852
684860,189355
684860,192649
684860,194350
683583,189582
683583,200382
683320,181797
688202,181797
688202,190605
688202,196788
683996,181797
689652,197563
683833,184460
683833,187001
688774,184460
688774,187771
689651,184460
683145,181797
1238795,1115308
686223,503117
687543,175776
687543,192198
689457,178990
689457,184460
688021,181797
688021,186554
688021,187315
688021,190387
688021,194059
688021,194665
688021,1009324
688021,1009335
683312,1009323
686950,184201
686950,184460
686950,190602
689555,182147
684069,184460
686296,184460
686296,194484
686296,198786
683891,190602
683441,190602
683226,180014
689317,183275
689317,184460
689317,189420
683473,200337
688378,183275
688378,196788
689915,201548
684802,181797
690095,181873
690095,184460
690095,187001
690095,188612
690095,192649
683755,181797
688753,722172
688950,191381
688352,473037
688936,182647
686399,183144
686399,192266
686399,505299
686399,758322
689463,179190
683349,200957
683349,646792
683349,848333
688228,184664
688228,189874
688228,194059
688228,659477
684711,184664
684711,1009335
689309,180014
689309,184664
688307,194665
689956,194484
683162,194484
683162,1009323
685856,671345
688067,184460
687200,190387
687200,671345
683983,181852
690096,182970
689267,182970
685633,181797
685633,642312
685633,667690
688516,667690
687958,667690
686998,201174
689859,182970
685189,181492
684004,659456
684482,194660
689001,175679
683350,181797
689002,181797
689002,181852
686021,176838
686021,510010
686021,619562
686021,668107
687201,645701
687201,646792
688570,190544
688570,199046
688570,620605
688533,194166
688533,667321
688533,722230
933803,181233
933803,191305
933803,201333
933803,201695
933803,646792
685320,182314
689385,178277
689385,181503
689385,182799
689385,195865
689385,199046
684266,190544
687966,177120
687966,186876
687966,188224
687966,199572
687966,477774
687966,667968
685243,194660
685243,645700
684684,199046
684684,645701
689784,181492
688027,199046
685836,176422
685836,182100
685836,287719
685836,619527
685836,659482
686765,199164
684599,199046
687556,178774
687556,191814
687556,192717
686333,175487
683875,194563
684678,181873
685352,176422
685352,287719
686059,188295
684158,199046
688394,191131
684295,752574
684671,180977
684671,182798
684907,201059
683927,620605
683927,650154
687723,192267
687838,180716
688899,184460
684742,1034531
685500,186443
688141,182579
688141,184460
685192,181797
685192,473037
687985,175775
685305,182827
685305,191228
685305,342646
685305,503093
685305,645540
683344,200873
686053,377436
684446,177203
684446,179772
684446,657115
684446,657116
689231,182970
1127136,478087
1127136,645540
